대분류,소분류,시설명,주소,위도,경도,전화번호,상세위치,이용시간,의료인수,병상수,입원실수,정기 휴관일,장애별,홈페이지 주소,호선,엘리베이터,정류소번호
교통,버스,도봉여성센터,,37.6628827003,127.03025375870001,,,,,,,,,,,,10502.0
교통,버스,한일병원,,37.645868971999995,127.0284574972,,,,,,,,,,,,10503.0
교통,버스,동익아파트,,37.6506949897,127.0252305774,,,,,,,,,,,,10504.0
교통,버스,꽃동네,,37.6527572122,127.022498822,,,,,,,,,,,,10505.0
교통,버스,법종사,,37.6573958353,127.0180176318,,,,,,,,,,,,10506.0
교통,버스,창동하나로마트,,37.6548345868,127.05040728690001,,,,,,,,,,,,10507.0
교통,버스,신동아프라자,,37.661253318600004,127.02752486680001,,,,,,,,,,,,10508.0
교통,버스,한일병원입구,,37.6445614593,127.02864284370001,,,,,,,,,,,,10509.0
교통,버스,용호약국,,37.6499633172,127.02521106399999,,,,,,,,,,,,10510.0
교통,버스,에덴약국,,37.6514369621,127.0233665374,,,,,,,,,,,,10511.0
교통,버스,청한빌라,,37.6572646786,127.0151682419,,,,,,,,,,,,10512.0
교통,버스,방학동신동아아파트,,37.6600260286,127.0276173556,,,,,,,,,,,,10514.0
교통,버스,사거리슈퍼,,37.6497379178,127.0258093606,,,,,,,,,,,,10515.0
교통,버스,쌍문1동현대아파트,,37.650586478600005,127.02267156120001,,,,,,,,,,,,10516.0
교통,버스,우이성당,,37.655668804899996,127.01565186709999,,,,,,,,,,,,10517.0
교통,버스,방학동성원아파트.방학3동주민센터,,37.6586933171,127.02768826719999,,,,,,,,,,,,10519.0
교통,버스,쌍문역,,37.6474064783,127.03424783959998,,,,,,,,,,,,10520.0
교통,버스,믿음주유소,,37.6493746259,127.02651639930001,,,,,,,,,,,,10521.0
교통,버스,오복슈퍼,,37.6495384245,127.0231778182,,,,,,,,,,,,10522.0
교통,버스,함석헌기념관.정의여중고,,37.6525912459,127.0373657316,,,,,,,,,,,,10525.0
교통,버스,쌍문1동주민센터,,37.6482095603,127.0263788608,,,,,,,,,,,,10526.0
교통,버스,환승장.기숙사,,37.6489176294,127.02292717280001,,,,,,,,,,,,10527.0
교통,버스,덕성여대후문.효문중고교앞,,37.6526914381,127.01710190040001,,,,,,,,,,,,10528.0
교통,버스,창동아이파크,,37.6612378102,127.04786020569999,,,,,,,,,,,,10529.0
교통,버스,둘리뮤지엄.극동대우이안아파트,,37.6515755538,127.0282806118,,,,,,,,,,,,10530.0
교통,버스,북서울농협.도봉보건소,,37.6573821506,127.03778068940001,,,,,,,,,,,,10531.0
교통,버스,쌍문초등학교,,37.6476701439,127.0248567147,,,,,,,,,,,,10532.0
교통,버스,쌍문1동파출소,,37.6500958249,127.0202835758,,,,,,,,,,,,10533.0
교통,버스,신일라이프아파트,,37.6506912973,127.0294951701,,,,,,,,,,,,10535.0
교통,버스,시립도봉노인종합복지관,,37.658101010500005,127.0355267033,,,,,,,,,,,,10536.0
교통,버스,경기장학관,,37.6495936762,127.0216739733,,,,,,,,,,,,10537.0
교통,버스,대상타운현대아파트,,37.6657095236,127.0464439042,,,,,,,,,,,,10538.0
교통,버스,연세한의원,,37.6581886761,127.0346494856,,,,,,,,,,,,10539.0
교통,버스,삼성아파트.롯데마트,,37.667395505900004,127.0462737888,,,,,,,,,,,,10540.0
교통,버스,소피아호텔,,37.651121436,127.03491139450001,,,,,,,,,,,,10541.0
교통,버스,국민은행쌍문동지점,,37.6580622671,127.0323860104,,,,,,,,,,,,10542.0
교통,버스,도봉구청,,37.6689858813,127.04633825639999,,,,,,,,,,,,10543.0
교통,버스,미래빌라,,37.6481869597,127.0267063644,,,,,,,,,,,,10546.0
교통,버스,도봉중학교.서원아파트,,37.6712739361,127.04577174090001,,,,,,,,,,,,10549.0
교통,버스,창동한신아파트,,37.6459961514,127.0347140807,,,,,,,,,,,,10550.0
교통,버스,성원아파트,,37.6579159925,127.0301168678,,,,,,,,,,,,10551.0
교통,버스,세무서앞,,37.653289009299996,127.0509355099,,,,,,,,,,,,10553.0
교통,버스,하나약국,,37.6732378533,127.0468646417,,,,,,,,,,,,10554.0
교통,버스,신도봉시장,,37.6713138288,127.0427155534,,,,,,,,,,,,10555.0
교통,버스,창동중앙약국,,37.646154001300005,127.0371449268,,,,,,,,,,,,10556.0
교통,버스,선덕사거리.세그루학원입구,,37.657803811,127.028285241,,,,,,,,,,,,10557.0
교통,버스,창동역,,37.6536565315,127.04908841459999,,,,,,,,,,,,10559.0
교통,버스,도봉시장,,37.6746865772,127.0473813687,,,,,,,,,,,,10560.0
교통,버스,오봉초등학교,,37.671023781799995,127.0398564343,,,,,,,,,,,,10561.0
교통,버스,중앙폐차장,,37.646168557399996,127.0394918483,,,,,,,,,,,,10562.0
교통,버스,방학3동주민센터,,37.6584636075,127.02740822860001,,,,,,,,,,,,10563.0
교통,버스,청구아파트,,37.657715008800004,127.0265443002,,,,,,,,,,,,10564.0
교통,버스,엘지전자,,37.6508502983,127.0313946417,,,,,,,,,,,,10565.0
교통,버스,서울북부지방검찰청.성우현대아파트,,37.676113486599995,127.04835384229999,,,,,,,,,,,,10567.0
교통,버스,시온슈퍼,,37.6728138601,127.04090940290001,,,,,,,,,,,,10568.0
교통,버스,창성빌라,,37.6441949149,127.040308972,,,,,,,,,,,,10569.0
교통,버스,김수영문학관,,37.659424650300004,127.0251961284,,,,,,,,,,,,10570.0
교통,버스,서울북부지방법원,,37.677670178,127.04924141110001,,,,,,,,,,,,10572.0
교통,버스,부부슈퍼,,37.6744514399,127.0425393678,,,,,,,,,,,,10573.0
교통,버스,벽산아파트,,37.6583226778,127.0249781408,,,,,,,,,,,,10575.0
교통,버스,삼환.동아에코빌아파트,,37.6803652566,127.04712761969999,,,,,,,,,,,,10577.0
교통,버스,삼거리슈퍼,,37.675670191,127.0436465315,,,,,,,,,,,,10578.0
교통,버스,대우아파트101동앞,,37.6426336013,127.0367556283,,,,,,,,,,,,10579.0
교통,버스,방학3동주민센터,,37.6583221264,127.0274591801,,,,,,,,,,,,10580.0
교통,버스,믿음주유소,,37.6493926166,127.02665353219999,,,,,,,,,,,,10582.0
교통,버스,쌍문초등학교,,37.6477818599,127.02494174579999,,,,,,,,,,,,10583.0
교통,버스,창동고등학교,,37.6512502397,127.03799177719999,,,,,,,,,,,,10584.0
교통,버스,도봉역,,37.6809875292,127.0457799763,,,,,,,,,,,,10585.0
교통,버스,성황당,,37.6771875559,127.0437721274,,,,,,,,,,,,10586.0
교통,버스,창2동주민센터·보건지소,,37.642177155,127.0355387087,,,,,,,,,,,,10587.0
교통,버스,금호타운,,37.657677390500005,127.02938799370001,,,,,,,,,,,,10588.0
교통,버스,청한빌라,,37.657655763,127.0150413805,,,,,,,,,,,,10589.0
교통,버스,사거리슈퍼앞,,37.6497982681,127.02591024370001,,,,,,,,,,,,10590.0
교통,버스,대우.삼성서비스센터,,37.6832489143,127.0465784214,,,,,,,,,,,,10592.0
교통,버스,도봉1동주민센터.럭키아파트,,37.678620287,127.0437151494,,,,,,,,,,,,10593.0
교통,버스,창2동건영아파트,,37.640767451900004,127.0337768025,,,,,,,,,,,,10594.0
교통,버스,한양.현대아파트,,37.6578065933,127.03152791219999,,,,,,,,,,,,10595.0
교통,버스,용호약국,,37.6500858758,127.0251555744,,,,,,,,,,,,10597.0
교통,버스,오복슈퍼,,37.6496014864,127.02324696790001,,,,,,,,,,,,10598.0
교통,버스,도봉경찰서.창4동주민센터,,37.6523110123,127.0516851003,,,,,,,,,,,,10599.0
교통,버스,유원극동아파트,,37.6827010175,127.0489114044,,,,,,,,,,,,10600.0
교통,버스,도봉1파출소,,37.6796566489,127.0433756365,,,,,,,,,,,,10604.0
교통,버스,국민은행쌍문동지점,,37.657868485,127.03256840450001,,,,,,,,,,,,10612.0
교통,버스,쌍문1동현대아파트,,37.6505188837,127.0227440715,,,,,,,,,,,,10637.0
교통,버스,한신아파트후문,,37.6838280147,127.0495039881,,,,,,,,,,,,10638.0
교통,버스,창북중학교,,37.6515935012,127.03814608219999,,,,,,,,,,,,10657.0
교통,버스,윤성빌라.다리앞,,37.6790145516,127.0423594433,,,,,,,,,,,,10667.0
교통,버스,에덴약국,,37.6513747708,127.0234515159,,,,,,,,,,,,10697.0
교통,버스,도봉파크빌2단지,,37.684231710300004,127.05157345309999,,,,,,,,,,,,10698.0
교통,버스,녹천북부역,,37.6455815548,127.0505136573,,,,,,,,,,,,10700.0
교통,버스,창1동대우그린아파트,,37.6469959833,127.0486325542,,,,,,,,,,,,10701.0
교통,버스,창일중학교,,37.6486610411,127.04786737399999,,,,,,,,,,,,10702.0
교통,버스,창동역서측,,37.6523291893,127.04633839549999,,,,,,,,,,,,10703.0
교통,버스,상아아파트,,37.6531644042,127.0429967888,,,,,,,,,,,,10704.0
교통,버스,옛고을길입구,,37.6508570874,127.0315854369,,,,,,,,,,,,10705.0
교통,버스,창일중학교,,37.6488028481,127.0474971727,,,,,,,,,,,,10706.0
교통,버스,주공4단지후문,,37.646858824,127.0483171871,,,,,,,,,,,,10707.0
교통,버스,창동아이파크,,37.661058899299995,127.0472313815,,,,,,,,,,,,10710.0
교통,버스,북한산아이파크,,37.6592047886,127.0421935404,,,,,,,,,,,,10711.0
교통,버스,한국사회봉사회,,37.6615467325,127.01504156959999,,,,,,,,,,,,10712.0
교통,버스,북한산아이파크,,37.6589907288,127.0419690825,,,,,,,,,,,,10713.0
교통,버스,창동아이파크,,37.6608616798,127.04738351190001,,,,,,,,,,,,10714.0
교통,버스,도봉초등학교,,37.678435785,127.04058257780001,,,,,,,,,,,,10722.0
교통,버스,도봉보건소.북서울농협,,37.657157808200004,127.03769897129999,,,,,,,,,,,,10726.0
교통,버스,우성1차아파트,,37.6574064432,127.0241991891,,,,,,,,,,,,10727.0
교통,버스,경기장학관,,37.6497874333,127.02153803569999,,,,,,,,,,,,10734.0
교통,버스,서원아파트,,37.6716952848,127.04667775860001,,,,,,,,,,,,10735.0
교통,버스,창동이마트,,37.6513329248,127.04617088879999,,,,,,,,,,,,10736.0
교통,버스,누원고등학교.한신아파트정문,,37.6858016495,127.0509577365,,,,,,,,,,,,10737.0
교통,버스,서울문화고등학교,,37.6636468356,127.0467520626,,,,,,,,,,,,10740.0
교통,버스,부대앞,,37.6781182487,127.03897139809999,,,,,,,,,,,,10744.0
교통,버스,소피아호텔,,37.6513619627,127.0351189022,,,,,,,,,,,,10745.0
교통,버스,청구아파트,,37.6575159,127.0264127549,,,,,,,,,,,,10747.0
교통,버스,쌍문1동파출소,,37.650184100000004,127.02046152610001,,,,,,,,,,,,10754.0
교통,버스,창동고등학교,,37.6515854197,127.0380588132,,,,,,,,,,,,10756.0
교통,버스,무수골,,37.6777532993,127.0361868209,,,,,,,,,,,,10757.0
교통,버스,정의여중고,,37.6512012464,127.0331242114,,,,,,,,,,,,10775.0
교통,버스,덕성여대후문.효문중고교앞,,37.6527716123,127.0172526514,,,,,,,,,,,,10777.0
교통,버스,부대앞,,37.678020019499996,127.03900762549999,,,,,,,,,,,,10778.0
교통,버스,신일라이프아파트,,37.6509462068,127.02987719309999,,,,,,,,,,,,10779.0
교통,버스,약초원.동아슈퍼,,37.6545604185,127.01609250959999,,,,,,,,,,,,10780.0
교통,버스,도봉초등학교,,37.6783177932,127.04043966520001,,,,,,,,,,,,10781.0
교통,버스,둘리뮤지엄.대우이안극동아파트,,37.651834133899996,127.0284042411,,,,,,,,,,,,10782.0
교통,버스,우이1교,,37.6439470553,127.03164897100001,,,,,,,,,,,,10783.0
교통,버스,우이성당,,37.6560328264,127.01575961440001,,,,,,,,,,,,10784.0
교통,버스,엘지전자,,37.651062963899996,127.0313539323,,,,,,,,,,,,10785.0
교통,버스,한신아파트정문,,37.6864731679,127.0504502354,,,,,,,,,,,,10786.0
교통,버스,윤성빌라.다리앞,,37.6789379513,127.0423843417,,,,,,,,,,,,10787.0
교통,버스,한일병원입구,,37.644421662199996,127.0291719949,,,,,,,,,,,,10789.0
교통,버스,청한빌라,,37.6573106168,127.0152985919,,,,,,,,,,,,10790.0
교통,버스,도봉파크빌3단지,,37.6879883235,127.0493865639,,,,,,,,,,,,10791.0
교통,버스,도봉1파출소,,37.6795575228,127.04339711969999,,,,,,,,,,,,10792.0
교통,버스,방학3동주민센터.방학동성원아파트,,37.6592095867,127.027893609,,,,,,,,,,,,10793.0
교통,버스,도봉1동주민센터.럭키아파트,,37.6786374607,127.0435711769,,,,,,,,,,,,10797.0
교통,버스,신동아아파트16동,,37.6601962887,127.027803303,,,,,,,,,,,,10798.0
교통,버스,도봉산역,,37.6893500743,127.0466117182,,,,,,,,,,,,10799.0
교통,버스,성황당,,37.6769488243,127.04362800780001,,,,,,,,,,,,10800.0
교통,버스,신동아아파트12동,,37.661068546100005,127.02774468870001,,,,,,,,,,,,10801.0
교통,버스,도봉파크빌3단지,,37.6879397664,127.04914501889999,,,,,,,,,,,,10802.0
교통,버스,삼거리슈퍼,,37.6754801373,127.0434480274,,,,,,,,,,,,10803.0
교통,버스,대원그린아파트.도봉실버센터,,37.662558948400005,127.02766249959998,,,,,,,,,,,,10804.0
교통,버스,부부슈퍼,,37.674596518,127.0425258468,,,,,,,,,,,,10805.0
교통,버스,방학동극동아파트.방학동천주교성당,,37.6636518246,127.0282160499,,,,,,,,,,,,10806.0
교통,버스,시온슈퍼,,37.6731273774,127.0410739524,,,,,,,,,,,,10807.0
교통,버스,오봉초등학교,,37.6710355447,127.0397113391,,,,,,,,,,,,10809.0
교통,버스,누원고등학교.한신아파트정문,,37.685674719699996,127.0506753264,,,,,,,,,,,,10810.0
교통,버스,신도봉시장,,37.6711714567,127.0427211398,,,,,,,,,,,,10811.0
교통,버스,도봉파크빌2단지앞,,37.684132735,127.05124571489999,,,,,,,,,,,,10812.0
교통,버스,도봉중학교.서원아파트,,37.670538485,127.046214526,,,,,,,,,,,,10813.0
교통,버스,극동유원아파트후문,,37.6820001335,127.05068529799999,,,,,,,,,,,,10814.0
교통,버스,도봉구청,,37.6688364291,127.04601509540001,,,,,,,,,,,,10815.0
교통,버스,삼환아파트후문,,37.6802200817,127.0495741502,,,,,,,,,,,,10816.0
교통,버스,롯데마트.삼성아파트,,37.6673839252,127.045932583,,,,,,,,,,,,10817.0
교통,버스,삼환.동아에코빌아파트,,37.6805570067,127.0475733049,,,,,,,,,,,,10818.0
교통,버스,대상타운현대아파트,,37.6657646161,127.04612088379999,,,,,,,,,,,,10819.0
교통,버스,노원교.성대야구장,,37.679068599699995,127.0493545745,,,,,,,,,,,,10820.0
교통,버스,서울문화고등학교,,37.663936229899996,127.04637592290001,,,,,,,,,,,,10821.0
교통,버스,서울북부지방법원,,37.6769856293,127.0485936182,,,,,,,,,,,,10822.0
교통,버스,창동아이파크,,37.6614634724,127.04688217459999,,,,,,,,,,,,10823.0
교통,버스,서울북부지방검찰청.성우현대아파트,,37.675854190900004,127.0478287807,,,,,,,,,,,,10824.0
교통,버스,쌍용아파트,,37.6605139187,127.04865655319999,,,,,,,,,,,,10825.0
교통,버스,도봉시장,,37.6747299568,127.04706170370001,,,,,,,,,,,,10826.0
교통,버스,하나약국,,37.6724630827,127.04647305299999,,,,,,,,,,,,10828.0
교통,버스,창동하나로마트,,37.6556854855,127.0497471062,,,,,,,,,,,,10830.0
교통,버스,약초원.동아슈퍼,,37.654570353400004,127.0159225084,,,,,,,,,,,,10834.0
교통,버스,환승장.기숙사,,37.6488535848,127.0232739332,,,,,,,,,,,,10836.0
교통,버스,농협하나로,,37.653824195300004,127.05106281,,,,,,,,,,,,10837.0
교통,버스,법종사,,37.6572020306,127.018487944,,,,,,,,,,,,10838.0
교통,버스,도봉구민회관앞,,37.654153424499995,127.03827886020001,,,,,,,,,,,,10840.0
교통,버스,공릉시장,,37.6227408373,127.0741781792,,,,,,,,,,,,11101.0
교통,버스,공릉시장,,37.6231160369,127.0736211764,,,,,,,,,,,,11102.0
교통,버스,태릉입구역4번출구,,37.6195890997,127.0752002532,,,,,,,,,,,,11103.0
교통,버스,태릉입구역3번출구,,37.6194253308,127.07484098389999,,,,,,,,,,,,11104.0
교통,버스,태릉입구역,,37.6174314251,127.0745342644,,,,,,,,,,,,11105.0
교통,버스,태릉입구역,,37.6170160254,127.07453384979999,,,,,,,,,,,,11106.0
교통,버스,공릉1동삼익아파트,,37.6178001416,127.0728139144,,,,,,,,,,,,11107.0
교통,버스,공릉초등학교,,37.6186521132,127.0735465403,,,,,,,,,,,,11108.0
교통,버스,대주아파트,,37.6213166942,127.07196317520001,,,,,,,,,,,,11109.0
교통,버스,공릉행복발전소,,37.6221490333,127.07239219959999,,,,,,,,,,,,11110.0
교통,버스,공릉대아2차아파트,,37.6229904068,127.0713043223,,,,,,,,,,,,11111.0
교통,버스,태릉사거리,,37.6194735789,127.0782519594,,,,,,,,,,,,11112.0
교통,버스,경춘선숲길.토끼굴앞,,37.6192607834,127.0798059638,,,,,,,,,,,,11113.0
교통,버스,주유소앞다운복지관,,37.6188544927,127.0796605295,,,,,,,,,,,,11114.0
교통,버스,태릉사거리,,37.6190293364,127.0782639548,,,,,,,,,,,,11115.0
교통,버스,농협앞,,37.618478273600005,127.07765732540001,,,,,,,,,,,,11116.0
교통,버스,태릉입구역7번출구,,37.6178032176,127.0764977723,,,,,,,,,,,,11117.0
교통,버스,화랑대역1번출구,,37.6197810079,127.0832854305,,,,,,,,,,,,11118.0
교통,버스,공연초등학교,,37.6267629268,127.07613761809999,,,,,,,,,,,,11119.0
교통,버스,공릉역,,37.6259198437,127.07420399680001,,,,,,,,,,,,11120.0
교통,버스,서울과학기술대앞,,37.6302682172,127.0760165656,,,,,,,,,,,,11121.0
교통,버스,동신아파트,,37.6276242384,127.0777098924,,,,,,,,,,,,11122.0
교통,버스,현대성우아파트,,37.6274439652,127.0777958084,,,,,,,,,,,,11123.0
교통,버스,동부아파트,,37.6275048293,127.0784144592,,,,,,,,,,,,11124.0
교통,버스,한보아파트.삼익아파트,,37.6275466907,127.0804798611,,,,,,,,,,,,11125.0
교통,버스,삼익아파트.한보아파트,,37.6273269956,127.0802315101,,,,,,,,,,,,11126.0
교통,버스,원자력병원,,37.6282997244,127.08218124,,,,,,,,,,,,11127.0
교통,버스,원자력병원입구,,37.6265654006,127.0791634717,,,,,,,,,,,,11128.0
교통,버스,안마을,,37.6236852522,127.0795886481,,,,,,,,,,,,11129.0
교통,버스,두산힐스빌아파트,,37.6213870578,127.0788883617,,,,,,,,,,,,11130.0
교통,버스,두산힐스빌아파트,,37.6213409964,127.07904691200001,,,,,,,,,,,,11131.0
교통,버스,안마을,,37.6236970732,127.0794300566,,,,,,,,,,,,11132.0
교통,버스,효성화운트빌,,37.628267061399995,127.0850407835,,,,,,,,,,,,11133.0
교통,버스,효성화운트빌원자력병원후문,,37.6274614335,127.0851237034,,,,,,,,,,,,11134.0
교통,버스,우방아파트,,37.626095,127.08603500000001,,,,,,,,,,,,11135.0
교통,버스,태릉현대아파트,,37.6251675653,127.08596737,,,,,,,,,,,,11136.0
교통,버스,화랑타운아파트,,37.623608000000004,127.086747,,,,,,,,,,,,11137.0
교통,버스,청솔아파트,,37.6231352496,127.0864770901,,,,,,,,,,,,11138.0
교통,버스,화랑대역2번출구,,37.6202214222,127.08359065399999,,,,,,,,,,,,11139.0
교통,버스,공릉중학교입구,,37.621848000199996,127.08837087030001,,,,,,,,,,,,11140.0
교통,버스,공릉중학교입구,,37.6220374749,127.0880402993,,,,,,,,,,,,11141.0
교통,버스,육군사관학교정문,,37.6239065331,127.0913199521,,,,,,,,,,,,11142.0
교통,버스,육군사관학교정문,,37.6235352001,127.09026138459998,,,,,,,,,,,,11143.0
교통,버스,서울여대.육군사관학교행정안내소,,37.6260067781,127.0949727932,,,,,,,,,,,,11144.0
교통,버스,서울여대.육군사관학교행정안내소,,37.6261675083,127.09455268309999,,,,,,,,,,,,11145.0
교통,버스,태릉국제사격장,,37.6276474938,127.0962777688,,,,,,,,,,,,11146.0
교통,버스,태릉국제사격장,,37.6281945254,127.0961867051,,,,,,,,,,,,11147.0
교통,버스,태릉강릉,,37.6301893532,127.0985753415,,,,,,,,,,,,11148.0
교통,버스,태릉강릉,,37.63046,127.098258,,,,,,,,,,,,11149.0
교통,버스,태릉선수촌,,37.633302178,127.10327360389999,,,,,,,,,,,,11150.0
교통,버스,태릉선수촌,,37.6338984084,127.1035996118,,,,,,,,,,,,11151.0
